filename,fold,target,category,esc10,src_file,take
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
other_chunk20210721_113000_3_16bit.wav,1,5,other,FALSE,other_chunk20210721_113000_3_16bit.wav,A
other_chunk20210721_113000_3_16bit.wav,1,5,other,FALSE,other_chunk20210721_113000_3_16bit.wav,A
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
other_chunk20210721_113000_3_16bit.wav,1,5,other,FALSE,other_chunk20210721_113000_3_16bit.wav,A
bee_chunk20210721_113000_4.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_113000_4.w_16bit.wav,A
bee_chunk20210721_113000_5.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_113000_5.w_16bit.wav,A
bee_chunk20210721_113000_6.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_113000_6.w_16bit.wav,A
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
traffic_chunk20210721_113000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_113000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
other_chunk20210721_123000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_1_16bit.wav,A
other_chunk20210721_123000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_1_16bit.wav,A
other_chunk20210721_123000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_1_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
other_chunk20210721_123000_2_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_2_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
other_chunk20210721_123000_2_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_2_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
other_chunk20210721_123000_3_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_3_16bit.wav,A
other_chunk20210721_123000_4_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_4_16bit.wav,A
other_chunk20210721_123000_5_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_5_16bit.wav,A
other_chunk20210721_123000_6_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_6_16bit.wav,A
other_chunk20210721_123000_7_16bit.wav,1,5,other,FALSE,other_chunk20210721_123000_7_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_123000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_123000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
other_chunk20210721_133000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_133000_1_16bit.wav,A
other_chunk20210721_133000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_133000_1_16bit.wav,A
other_chunk20210721_133000_1_16bit.wav,1,5,other,FALSE,other_chunk20210721_133000_1_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
other_chunk20210721_133000_2_16bit.wav,1,5,other,FALSE,other_chunk20210721_133000_2_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
bee_chunk20210721_133000_38._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_133000_38._16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
bee_chunk20210721_133000_40._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_133000_40._16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
bee_chunk20210721_133000_65._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_133000_65._16bit.wav,A
other_chunk20210721_133000_6_16bit.wav,1,5,other,FALSE,other_chunk20210721_133000_6_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_133000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_133000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
bee_chunk20210721_143000_3.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_143000_3.w_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
other_chunk20210721_143000_6_16bit.wav,1,5,other,FALSE,other_chunk20210721_143000_6_16bit.wav,A
other_chunk20210721_143000_7_16bit.wav,1,5,other,FALSE,other_chunk20210721_143000_7_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
traffic_chunk20210721_143000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_143000_16bit.wav,A
bee_chunk20210721_153000_1.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_153000_1.w_16bit.wav,A
other_chunk20210721_153000_2_16bit.wav,1,5,other,FALSE,other_chunk20210721_153000_2_16bit.wav,A
traffic_chunk20210721_153000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_153000_16bit.wav,A
traffic_chunk20210721_153000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_153000_16bit.wav,A
other_chunk20210721_153000_5_16bit.wav,1,5,other,FALSE,other_chunk20210721_153000_5_16bit.wav,A
other_chunk20210721_153000_6_16bit.wav,1,5,other,FALSE,other_chunk20210721_153000_6_16bit.wav,A
other_chunk20210721_153000_7_16bit.wav,1,5,other,FALSE,other_chunk20210721_153000_7_16bit.wav,A
traffic_chunk20210721_153000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_153000_16bit.wav,A
bee_chunk20210721_163000_1.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_1.w_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
bee_chunk20210721_163000_16._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_16._16bit.wav,A
bee_chunk20210721_163000_17._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_17._16bit.wav,A
bee_chunk20210721_163000_18._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_18._16bit.wav,A
bee_chunk20210721_163000_19._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_19._16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
bee_chunk20210721_163000_20._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_20._16bit.wav,A
bee_chunk20210721_163000_21._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_21._16bit.wav,A
bee_chunk20210721_163000_22._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_22._16bit.wav,A
bee_chunk20210721_163000_23._16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_23._16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
bee_chunk20210721_163000_6.w_16bit.wav,1,1,bee,FALSE,bee_chunk20210721_163000_6.w_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_163000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_163000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
traffic_chunk20210721_173000_16bit.wav,1,6,traffic,FALSE,traffic_chunk20210721_173000_16bit.wav,A
